DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2022-09-09,EQ,549.65,557,548,544.65,551.95,553.35,553.57,557,425,18587927,10289692790.2,267586,SBIN
2022-09-08,EQ,536,546.3,535.5,532.85,545.25,544.65,541.55,549,425,12240707,6628912370.75,141256,SBIN
2022-09-07,EQ,534.4,537.45,531.55,537.8,532.1,532.85,534.25,549,425,8445359,4511895645.9,106610,SBIN
2022-09-06,EQ,538,542.7,534.1,538.9,537.3,537.8,539.43,549,425,8657868,4670346677,108579,SBIN
2022-09-05,EQ,537,540.8,536.3,536.7,538.75,538.9,539.17,549,425,7819994,4216330099.55,106157,SBIN
2022-09-02,EQ,537,537.85,531.25,533.3,535,536.7,535.36,549,413.5,10017930,5363164755.2,124824,SBIN
2022-09-01,EQ,522.25,540.9,522.25,531.25,534.25,533.3,535.06,549,413.5,16670228,8919650119.4,218023,SBIN
2022-08-30,EQ,518.2,532.5,517.95,514.85,531,531.25,528.36,549,413.5,14835308,7838353166.55,166014,SBIN
2022-08-29,EQ,511.3,517,508.75,523.8,515,514.85,513.62,549,413.5,9421339,4838957049.45,143380,SBIN
2022-08-26,EQ,523.8,529.5,522.2,520.4,524.3,523.8,525.17,549,401.25,12855886,6751514077.25,128630,SBIN
2022-08-25,EQ,521.95,528.3,518.5,519.3,520.15,520.4,523.9,549,401.25,15473450,8106540162.8,167210,SBIN
2022-08-24,EQ,519,523,512.3,521.9,520.4,519.3,517.9,549,401.25,11930650,6178850761.4,143063,SBIN
2022-08-23,EQ,508.25,524,508.25,511.3,523,521.9,517.45,549,401.25,8597965,4448995522.9,130274,SBIN
2022-08-22,EQ,519,519.9,510,520.35,511.1,511.3,513.09,549,401.25,9676954,4965152207.8,165588,SBIN
2022-08-19,EQ,532,533.65,518.5,532.35,520.05,520.35,523.18,549,401.25,11087222,5800622525.65,146387,SBIN
2022-08-18,EQ,526.85,534.8,526.2,528.15,532,532.35,531.57,549,401.25,9013662,4791385825.2,120443,SBIN
2022-08-17,EQ,528.85,530.55,524.35,525.95,527.8,528.15,526.89,549,401.25,12054183,6351246080.75,159055,SBIN
2022-08-16,EQ,533.3,533.85,525,530.7,526.6,525.95,527.74,549,401.25,10721167,5657979793.75,145707,SBIN
2022-08-12,EQ,525.7,531.8,525.15,524.75,531,530.7,529.76,549,401.25,12154012,6438750910.6,160036,SBIN
2022-08-11,EQ,520,526,517.2,514.7,524.5,524.75,521.76,549,401.25,13862195,7232693557.9,192485,SBIN
2022-08-10,EQ,521.55,523.5,513.4,520.4,513.9,514.7,516.46,549,401.25,16904151,8730379353.15,247601,SBIN
