DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2021-11-17,EQ,3170,3239.9,3165.05,3151.7,3225.95,3230.25,3218.95,3505,2117.15,1616452,5203280368.95,128259,ASIANPAINT
2021-11-16,EQ,3165,3209,3120.1,3168.7,3154.8,3151.7,3160.25,3505,2117.15,1400107,4424689381.7,102431,ASIANPAINT
2021-11-15,EQ,3126,3180,3126,3122.9,3165,3168.7,3167.68,3505,2117.15,696377,2205898130.8,56166,ASIANPAINT
2021-11-12,EQ,3089,3128,3075.8,3063.5,3124,3122.9,3104.41,3505,2117.15,682344,2118273975.2,45996,ASIANPAINT
2021-11-11,EQ,3090,3106.65,3052,3108.3,3066.85,3063.5,3070.29,3505,2117.15,958143,2941772475.2,86302,ASIANPAINT
2021-11-10,EQ,3132,3136.65,3080.5,3145.15,3107,3108.3,3104.39,3505,2117.15,872975,2710053849.8,75000,ASIANPAINT
2021-11-09,EQ,3140,3155,3120,3138,3146,3145.15,3137.94,3505,2117.15,668840,2098778332.2,63210,ASIANPAINT
2021-11-08,EQ,3165,3181,3095.15,3159.25,3139,3138,3133.29,3505,2117.15,787824,2468481779.6,81516,ASIANPAINT
2021-11-04,EQ,3179,3190,3145,3170.65,3157.7,3159.25,3167.59,3505,2117.15,263595,834961310.7,34643,ASIANPAINT
2021-11-03,EQ,3102.1,3182.9,3095,3103.35,3178.9,3170.65,3144.32,3505,2117.15,879227,2764570508.45,58153,ASIANPAINT
2021-11-02,EQ,3120,3139.8,3080,3121.8,3090,3103.35,3106.76,3505,2117.15,881916,2739903748.6,90351,ASIANPAINT
2021-11-01,EQ,3128,3142.25,3091.65,3100.1,3117.9,3121.8,3120.08,3505,2117.15,750393,2341289761.65,79031,ASIANPAINT
2021-10-29,EQ,3125,3144.7,3083.3,3116.3,3108,3100.1,3109.04,3505,2070.05,1118903,3478719734.15,82379,ASIANPAINT
2021-10-28,EQ,3103,3147.6,3062,3094.65,3125,3116.3,3110.09,3505,2070.05,1791065,5570377093.9,123942,ASIANPAINT
2021-10-27,EQ,3029.2,3145,3029.2,2969.8,3092.15,3094.65,3103.01,3505,2070.05,4609951,14304730935.15,279612,ASIANPAINT
2021-10-26,EQ,2918.05,3024,2898,2918.05,3006,2969.8,2930.77,3505,2070.05,1988263,5827138608.95,162734,ASIANPAINT
2021-10-25,EQ,2950,2950,2857.25,2982.4,2923,2918.05,2904.3,3505,2070.05,2161537,6277748600.8,174323,ASIANPAINT
2021-10-22,EQ,2975,3002.95,2912.15,3002,2970.55,2982.4,2947.33,3505,2056.5,2855592,8416371621.55,227011,ASIANPAINT
