DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2021-03-19,EQ,709,729.35,703.5,718.75,725.2,726.25,716.43,799,286,20377672,14599143328.9,246094,AXISBANK
2021-03-18,EQ,736,743.1,707.25,727.9,718.35,718.75,724.7,799,286,12261544,8885887499.35,171073,AXISBANK
2021-03-17,EQ,739,742,724.7,737.75,724.75,727.9,733.52,799,286,12380976,9081707767.2,154842,AXISBANK
2021-03-16,EQ,751,752,735.95,744.4,737.55,737.75,741.69,799,286,11358574,8424547086.75,165289,AXISBANK
2021-03-15,EQ,754,754,716.65,750.6,745.6,744.4,730.61,799,286,22466579,16414378237.4,290544,AXISBANK
2021-03-12,EQ,772.6,776.6,745,760.75,749.05,750.6,760.49,799,286,16343307,12428997180.05,215516,AXISBANK
2021-03-10,EQ,750.5,765.7,749.15,745.45,759.2,760.75,757.88,799,286,13377990,10138855902.25,174204,AXISBANK
2021-03-09,EQ,758.7,758.7,740,743.3,744.6,745.45,748.48,799,286,18951683,14185043296.3,276230,AXISBANK
2021-03-08,EQ,735,752.5,732,730.75,745,743.3,744.17,799,286,13898556,10342892342.15,177509,AXISBANK
2021-03-05,EQ,732,744.1,720.5,736.8,734.5,730.75,732.57,799,286,16358252,11983639389.6,208331,AXISBANK
2021-03-04,EQ,731.1,751.45,731.1,753.95,737,736.8,740.1,799,286,16896947,12505418411.35,189661,AXISBANK
2021-03-03,EQ,740.5,760.8,735.1,731.25,751.9,753.95,750.05,799,286,13603791,10203508442.55,194215,AXISBANK
2021-03-02,EQ,730.45,740.5,722,728.55,730.85,731.25,730.29,799,286,14503453,10591763865.15,184648,AXISBANK
2021-03-01,EQ,738,743.5,722.25,724.8,730.45,728.55,732.35,799,286,14301187,10473445936.95,206937,AXISBANK
2021-02-26,EQ,746,758.7,718.65,770.65,725.35,724.8,735.47,799,286,31306177,23024807933.4,359614,AXISBANK
2021-02-25,EQ,765,783.5,762.15,749.4,769,770.65,774.88,799,286,26635119,20639063649.95,367784,AXISBANK
2021-02-24,EQ,722,754.9,717.05,715.95,752.8,749.4,733.8,799,286,11207286,8223949091.65,138731,AXISBANK
2021-02-23,EQ,732.35,734.95,712.6,719.45,718,715.95,723.36,799,286,16804763,12155823546.1,209036,AXISBANK
2021-02-22,EQ,749.65,749.85,715,749.65,720.5,719.45,729.24,799,286,18123202,13216169445.8,246940,AXISBANK
2021-02-19,EQ,772.9,777.2,741.35,777,750.6,749.65,761.1,799,286,15634787,11899615677.35,237598,AXISBANK
2021-02-18,EQ,775,782,764,777.75,775.9,777,774.1,799,286,19685663,15238630654.8,213912,AXISBANK
2021-02-17,EQ,774,785,764.3,775.05,775.5,777.75,776.04,799,286,16956357,13158894709.05,213111,AXISBANK
2021-02-16,EQ,799,799,767,794,776.55,775.05,779.33,799,286,23968943,18679632179.65,469034,AXISBANK
2021-02-15,EQ,759.9,799,753.9,750.4,797,794,777.14,799,286,20648115,16046533454.75,305990,AXISBANK
2021-02-12,EQ,735.5,754.7,734.55,740.1,749.9,750.4,746.92,766.3,286,15668442,11703070189.85,208754,AXISBANK
2021-02-11,EQ,731,744.15,731,734.8,740.55,740.1,738.91,766.3,286,11897710,8791308260.75,179789,AXISBANK
2021-02-10,EQ,741.55,746.4,726.1,742.5,737,734.8,733.3,766.3,286,15140744,11102710404.15,218238,AXISBANK
2021-02-09,EQ,735.75,750,726.2,736.15,740,742.5,740.18,766.3,286,22307807,16511879845.75,214724,AXISBANK
2021-02-08,EQ,726,747.8,726,719.6,735.75,736.15,739.35,766.3,286,15662890,11580313302.6,279438,AXISBANK
2021-02-05,EQ,749,766.3,717,743.9,722.65,719.6,741.96,766.3,286,31121503,23091053159.85,381780,AXISBANK
2021-02-04,EQ,730,745.5,720.6,733.8,743.6,743.9,734.67,760.7,286,20490289,15053511744.55,451426,AXISBANK
2021-02-03,EQ,720,736.8,715.55,714.2,731.3,733.8,729.55,760.7,286,23541361,17174646770.05,367908,AXISBANK
2021-02-02,EQ,719.25,744.95,704.2,709.35,718.5,714.2,722.7,760.7,286,28703320,20743799698.15,336082,AXISBANK
