DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2023-08-21,EQ,944.2,954.25,943.95,943.05,951.5,952.6,950.4,990,707.7,6822155,6483809700.9,155184,AXISBANK
2023-08-18,EQ,934.85,945.95,931.05,936.55,942.5,943.05,942.07,990,707.7,6648744,6263599325.1,185265,AXISBANK
2023-08-17,EQ,935.95,943,931.65,933.05,937.25,936.55,938.45,990,707.7,9336994,8762292583.5,276317,AXISBANK
2023-08-16,EQ,935.95,940,931.3,939.95,933,933.05,935.01,990,707.7,7394623,6914042214.55,126711,AXISBANK
2023-08-14,EQ,935,943.3,928.9,937.2,940,939.95,936.81,990,707.7,7172522,6719257570.85,202979,AXISBANK
2023-08-11,EQ,937.5,945.7,933,939.75,937.75,937.2,938.09,990,707.7,9558237,8966442119.1,229062,AXISBANK
2023-08-10,EQ,948,951.95,937.3,950,940.45,939.75,943.63,990,707.7,13590891,12824749603.85,317925,AXISBANK
2023-08-09,EQ,952,953.3,944.3,952.9,949.9,950,948.18,990,707.7,7701831,7302697896.9,189419,AXISBANK
2023-08-08,EQ,950,959.9,944.05,947.4,953.2,952.9,952.49,990,707.7,11512735,10965743490.8,238800,AXISBANK
2023-08-07,EQ,952.25,955,944.55,952.25,947.5,947.4,948.69,990,707.7,10922609,10362153717.45,192929,AXISBANK
2023-08-04,EQ,947,954.85,934.65,935.55,950.8,952.25,946.36,990,707.7,12376086,11712264563.3,247055,AXISBANK
2023-08-03,EQ,944.1,946.6,927.15,945.25,938.5,935.55,935.83,990,707.7,17076611,15980785127.4,294707,AXISBANK
2023-08-02,EQ,951.5,958.9,936.6,959.9,944.95,945.25,944.83,990,707.7,9324465,8810026038.3,234382,AXISBANK
2023-08-01,EQ,956,964,952,953.9,961.5,959.9,956.32,990,707.7,8409096,8041811382,203471,AXISBANK
2023-07-31,EQ,954.7,958.6,948.3,949.95,954.9,953.9,953.57,990,707.7,6601991,6295447675.95,179078,AXISBANK
2023-07-28,EQ,959.9,969.75,942.2,959.9,950,949.95,949.66,990,702.05,8504392,8076241538.4,245042,AXISBANK
2023-07-27,EQ,989.35,990,955.75,976.8,961.15,959.9,968.18,990,702.05,17858061,17289862523.5,335807,AXISBANK
2023-07-26,EQ,966.85,980,963.3,962.5,975.7,976.8,970.28,990,702.05,8298226,8051578393.9,192540,AXISBANK
2023-07-25,EQ,977.65,977.65,953.8,971.5,963,962.5,961.34,990,702.05,13448045,12928098519.05,248155,AXISBANK
2023-07-24,EQ,973.45,984.95,968.8,971.3,971,971.5,974.31,990,702.05,9167788,8932282882.45,194424,AXISBANK
2023-07-21,EQ,971.6,985,968,977.9,971.6,971.3,974.99,990,663.45,6230317,6074516066.65,131682,AXISBANK
2023-07-20,EQ,963.9,979.9,957.6,964.3,977,977.9,965.85,990,663.45,15329753,14806296049.75,231898,AXISBANK
2023-07-19,EQ,964,969.9,956.5,963.65,963,964.3,965.18,990,663.45,7574544,7310770181,178252,AXISBANK
2023-07-18,EQ,964,979.95,951.3,964.85,963,963.65,968.52,990,663.45,14457717,14002590450.95,268387,AXISBANK
2023-07-17,EQ,960,968.9,950.45,957.05,964.6,964.85,958.05,990,663.45,8472444,8117042419.5,153203,AXISBANK
2023-07-14,EQ,964.45,967,947.75,960.15,958.2,957.05,954.81,990,659.1,5383514,5140256649.95,151781,AXISBANK
2023-07-13,EQ,956.3,966,952.15,950,962.25,960.15,960.44,990,659.1,13079930,12562427927.05,255509,AXISBANK
2023-07-12,EQ,956.7,957.55,947,953.2,950,950,950.88,990,659.1,10141257,9643095655.75,240693,AXISBANK
