DATE,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES
2022-12-08,0.9157557984537457,0.9159775940250734,0.9462337662337661,0.9033018867924523,0.931549960660897,0.9274109014675047,0.9345250687539663,0.9214899713467055,0.9646401985111663,0.10964904870814536,0.15313938512149988,0.15620390500367354
2022-12-07,0.9216209010930418,0.911176313683649,0.9324675324675322,0.9132599580712788,0.9037503278258594,0.9033018867924523,0.9177067907763914,0.9214899713467055,0.9646401985111663,0.0679563839391777,0.09621574984296988,0.09445704439588191
2022-12-06,0.9424153559050921,0.9479861296345691,0.9496103896103891,0.957023060796645,0.9160765801206399,0.9132599580712788,0.9458959170721388,0.9214899713467055,0.9646401985111663,0.1612203598891115,0.22347567466026994,0.23967425106494122
2022-12-05,0.9090909090909092,0.9383835689517208,0.948311688311688,0.9059224318658274,0.9548911618148441,0.957023060796645,0.9499153797334459,0.9214899713467055,0.9646401985111663,0.13677712734654157,0.19086327160035596,0.2773093769318795
2022-12-02,0.9037589976006397,0.8935716190984269,0.9311688311688311,0.9088050314465406,0.907159716758458,0.9059224318658274,0.9141633171144488,0.9214899713467055,0.9646401985111663,0.06656922934009242,0.09417251968561649,0.14986029399329942
2022-12-01,0.9056251666222344,0.8946385702854096,0.9171428571428568,0.8791928721174003,0.9092578022554418,0.9088050314465406,0.9056484027924685,0.9214899713467055,0.9646401985111663,0.18224009959428322,0.24768796303657245,0.20454575348231552
2022-11-30,0.9090909090909092,0.9031741797812751,0.9007792207792207,0.9111635220125782,0.8827694728560194,0.8791928721174003,0.8919504971440664,0.9214899713467055,0.9646401985111663,0.20644550895659425,0.27837336674770585,0.208976510224751
2022-11-29,0.9016262330045324,0.9053080821552415,0.9459740259740261,0.9114255765199162,0.9097823236296882,0.9111635220125782,0.9248995134334677,0.9214899713467055,0.9646401985111663,0.056329940753177446,0.08104288179202529,0.11008870908643358
2022-11-28,0.8936283657691284,0.9005068018138171,0.9212987012987015,0.9051362683438153,0.9092578022554418,0.9114255765199162,0.9073936957901418,0.9214899713467055,0.9646401985111663,0.0735078787397392,0.10304507793354523,0.11030667676333032
2022-11-25,0.9200213276459608,0.9154441184315822,0.9415584415584415,0.9153563941299789,0.9050616312614741,0.9051362683438153,0.9247937381002749,0.9214899713467055,0.9646401985111663,0.10920715677787489,0.15184577633803012,0.1375676686290021
2022-11-24,0.9157557984537457,0.9026407041877835,0.9392207792207787,0.9064465408805029,0.9176501442433782,0.9153563941299789,0.9218849164374867,0.9214899713467055,0.9646401985111663,0.09128194283708031,0.12765338408845175,0.12229114092925635
2022-11-23,0.8720341242335374,0.8935716190984269,0.9142857142857141,0.8616352201257862,0.9045371098872281,0.9064465408805029,0.909985191453353,0.9214899713467055,0.9646401985111663,0.15151128270421782,0.2071714676947977,0.20434469709069525
2022-11-22,0.8539056251666222,0.8460922912776745,0.8890909090909087,0.8563941299790354,0.8620508785733021,0.8616352201257862,0.8679923841760098,0.9214899713467055,0.9646401985111663,0.07548880287747163,0.10339937343439165,0.1181553921633104
2022-11-21,0.874966675553186,0.8535609495865568,0.8849350649350649,0.8805031446540879,0.856805664830842,0.8563941299790354,0.8670932938438756,0.9214899713467055,0.9646401985111663,0.06446531293033976,0.08885059471623658,0.13663942697049358
2022-11-18,0.8691015729138898,0.873032808749,0.8942857142857141,0.8613731656184482,0.8780487804878048,0.8805031446540879,0.8815316268246245,0.9214899713467055,0.9646401985111663,0.1601361807586475,0.21602055707722792,0.17435159313702464
2022-11-17,0.858970941082378,0.8570285409442522,0.8890909090909087,0.8650419287211739,0.859166011014949,0.8613731656184482,0.8724878358366825,0.9214899713467055,0.9646401985111663,0.07754276342356771,0.106366116938966,0.09710272102580099
2022-11-16,0.8635030658491072,0.8610296078954391,0.8883116883116884,0.8708071278825993,0.8620508785733021,0.8650419287211739,0.8783583668288553,0.9214899713467055,0.9646401985111663,0.13625984243577516,0.18421102455688312,0.19854600527256294
2022-11-15,0.8333777659290855,0.8535609495865568,0.8709090909090906,0.8273060796645697,0.8751639129294522,0.8708071278825993,0.8634440448487415,0.9214899713467055,0.9646401985111663,0.1142651923050365,0.15407475504585652,0.1703605298117774
2022-11-14,0.8848307118101841,0.8634302480661513,0.8657142857142857,0.8731656184486369,0.827956989247312,0.8273060796645697,0.8548762428601653,0.9214899713467055,0.9646401985111663,0.16054499404038503,0.2140717049836778,0.30866477886615473
2022-11-11,0.955745134630765,0.9466524406508401,0.901298701298701,0.8964884696016768,0.8672960923157618,0.8731656184486369,0.9035328961286226,0.9214899713467055,0.9646401985111663,0.20504260344524267,0.27780566612101054,0.2959174278310901
2022-11-10,0.9336177019461478,0.9229127767404646,0.9205194805194807,0.9478511530398319,0.8937844217151847,0.8964884696016768,0.9138459911148722,0.9214899713467055,0.9646401985111663,0.13734552907929437,0.18861124027631718,0.3185935823551408
2022-11-09,0.975739802719275,0.9543878367564687,0.9638961038961038,0.940513626834381,0.9438762129556784,0.9478511530398319,0.9553628093928497,0.9214899713467055,0.9646401985111663,0.26420966644055704,0.36358576772842033,0.4494286804124099
2022-11-07,0.9330845107971206,0.9634569218458262,0.9490909090909092,0.8346436058700211,0.9396800419617097,0.940513626834381,0.9579014173894644,0.9214899713467055,0.9646401985111663,0.7030527641872011,0.9576481039050949,0.7647940863114421
2022-11-04,0.7891229005598506,0.8260869565217397,0.8072727272727271,0.7872117400419283,0.8447416732231843,0.8346436058700211,0.8102390522530145,0.6263610315186261,0.9646401985111663,0.38237056705172884,0.4964032915302752,0.4496691964696753
2022-11-03,0.6984804052252733,0.7780741531074957,0.7428571428571429,0.7292976939203353,0.7841594544977708,0.7872117400419283,0.7781891262957479,0.523209169054442,0.9646401985111663,0.24026523011415707,0.3088165182490099,0.3413787207176398
2022-11-02,0.735270594508131,0.7300613496932522,0.7527272727272725,0.7452830188679243,0.7256753212693416,0.7292976939203353,0.742278400676962,0.5031518624641844,0.9646401985111663,0.11348584271097424,0.14411687546084453,0.14953897957304646
2022-11-01,0.7376699546787524,0.7663376900506802,0.7771428571428571,0.7290356394129973,0.741410962496722,0.7452830188679243,0.769039559974614,0.5031518624641844,0.9646401985111663,0.14516335316163526,0.18646041367917746,0.1885645888960501
2022-10-31,0.7302052785923756,0.7220592157908778,0.7449350649350648,0.7130503144654088,0.7282979281405719,0.7290356394129973,0.7317008673577319,0.5031518624641844,0.9646401985111663,0.10747656644598581,0.1357714536861197,0.14353547329989913
2022-10-28,0.756864836043722,0.7497999466524408,0.7376623376623375,0.7596960167714881,0.7193810647783896,0.7130503144654088,0.730960440025386,0.5031518624641844,0.9646401985111663,0.11005848578838852,0.13896876424121044,0.15203997076226683
2022-10-27,0.778192482004799,0.7623366230994932,0.792727272727273,0.7539308176100623,0.7576711250983479,0.7596960167714881,0.7735878993018832,0.5031518624641844,0.9646401985111663,0.17191658088137635,0.22100108091269696,0.2747708051087114
2022-10-25,0.7171420954412158,0.7687383302213928,0.7428571428571429,0.7117400419287208,0.7466561762391817,0.7539308176100623,0.7607361963190185,0.5031518624641844,0.9646401985111663,0.28083510955625873,0.35817426434476785,0.2860431162613282
2022-10-24,0.6878165822447349,0.6956521739130435,0.7319480519480517,0.6611635220125787,0.7212168895882507,0.7117400419287208,0.7140892743812146,0.4148997134670491,0.9646401985111663,0.0,0.0,0.0
2022-10-21,0.6358304452146095,0.6599093091491062,0.6870129870129871,0.632599580712788,0.6661421452924206,0.6611635220125787,0.6783372117622175,0.4148997134670491,0.9646401985111663,0.13993141647330215,0.17210649222791272,0.25500714971560856
2022-10-20,0.6078379098906956,0.6118965057348627,0.6249350649350647,0.6221174004192869,0.6338840807762915,0.632599580712788,0.6216416331711447,0.4148997134670491,0.9646401985111663,0.13053889970226273,0.15590881816414534,0.13485434685797715
2022-10-19,0.6664889362836575,0.6473726327020541,0.657402597402597,0.6695492662473796,0.6247049567269869,0.6221174004192869,0.6397292151470277,0.4148997134670491,0.9646401985111663,0.10134157745438331,0.1217294811925527,0.13984881310962838
2022-10-18,0.5817115435883764,0.6476393704987999,0.6324675324675324,0.5710167714884693,0.6700760555992655,0.6695492662473796,0.6544848741273537,0.4148997134670491,0.9646401985111663,0.2902173336519558,0.35445593909894013,0.34244225265836015
2022-10-17,0.4713409757398024,0.5473459589223797,0.5153246753246754,0.4848008385744236,0.569367951744034,0.5710167714884693,0.5514068119314577,0.4148997134670491,0.9646401985111663,0.16969544233578027,0.19658917171936122,0.27295002339394464
2022-10-14,0.4916022394028263,0.4947986129634572,0.5246753246753246,0.4546645702306078,0.4885916601101492,0.4848008385744236,0.5055532049925957,0.4148997134670491,0.9646401985111663,0.08409867778455814,0.09242532788550328,0.15301143014981522
2022-10-13,0.5065315915755799,0.489197119231795,0.4945454545454546,0.5193920335429767,0.45764489902963534,0.4546645702306078,0.4812777660249634,0.4148997134670491,0.9646401985111663,0.16081352196930832,0.1795247881117261,0.19485934508229225
2022-10-12,0.490535857104772,0.49559882635369457,0.5246753246753246,0.4858490566037732,0.5263571990558615,0.5193920335429767,0.5055532049925957,0.4148997134670491,0.9646401985111663,0.08370230581745998,0.09196302899177655,0.10982000755370742
2022-10-11,0.49453479072247397,0.48866364363830384,0.5220779220779219,0.5034067085953877,0.48439548911618147,0.4858490566037732,0.5019568436640576,0.4148997134670491,0.9646401985111663,0.12360524069066071,0.13816702584722032,0.18193348603597598
2022-10-10,0.4676086376966144,0.4897305948252866,0.504935064935065,0.500524109014675,0.5074744295830054,0.5034067085953877,0.4955045483393272,0.4148997134670491,0.9646401985111663,0.10322525833618766,0.1140064123049431,0.24146684730424722
2022-10-07,0.5198613703012529,0.49879967991464413,0.5275324675324673,0.5377358490566033,0.5053763440860215,0.500524109014675,0.5034905859953458,0.4148997134670491,0.9646401985111663,0.12776159280571797,0.14312400559839067,0.23027721354631536
2022-10-06,0.5150626499600106,0.531875166711123,0.5693506493506493,0.5136268343815513,0.5386834513506429,0.5377358490566033,0.5500317325999582,0.4148997134670491,0.9646401985111663,0.10076523961842039,0.11488422186214514,0.22539736822820466
2022-10-04,0.5065315915755799,0.4998666311016269,0.5340259740259738,0.4457547169811318,0.515604510883819,0.5136268343815513,0.5180346943092871,0.4148997134670491,0.9646401985111663,0.08757129475427218,0.09725696537918965,0.12212766517158379
2022-10-03,0.47773926952812573,0.4777273939717257,0.48571428571428577,0.5026205450733752,0.44217151848937863,0.4457547169811318,0.4790035963613284,0.4148997134670491,0.9646401985111663,0.09805934032303025,0.10690016385524578,0.14653252885722934
2022-09-30,0.45854438816315657,0.5057348626300349,0.47350649350649343,0.4562368972746329,0.5082612116443745,0.5026205450733752,0.49571609900571145,0.4148997134670491,0.9646401985111663,0.2386875743825569,0.2712695398342001,0.2560312219906838
2022-09-29,0.48520394561450253,0.49933315550813573,0.4911688311688307,0.47248427672955984,0.46865984788880155,0.4562368972746329,0.47990268669346303,0.4148997134670491,0.9646401985111663,0.23597089723520898,0.2661476452246281,0.28587024534516875
2022-09-28,0.5059984004265528,0.5212056548412911,0.4953246753246754,0.533542976939203,0.4660372410175717,0.47248427672955984,0.5168711656441713,0.4148997134670491,0.9646401985111663,0.14800347310214634,0.16786538273774798,0.22693441615666615
2022-09-27,0.5681151692881894,0.5804214457188586,0.5620779220779224,0.5691823899371067,0.5420928402832415,0.533542976939203,0.570975248572033,0.4148997134670491,0.9646401985111663,0.1277874457882277,0.1485319486946824,0.17255523883432394
2022-09-26,0.5747800586510263,0.5702854094425183,0.5610389610389608,0.6074423480083855,0.5803829006031993,0.5691823899371067,0.5655278189126296,0.4148997134670491,0.9646401985111663,0.2160194297986086,0.2530832801311156,0.39660158327210826
2022-09-23,0.676086376966142,0.6716457722059217,0.6467532467532466,0.6949685534591192,0.6097560975609757,0.6074423480083855,0.6404167548127777,0.4148997134670491,0.9646401985111663,0.15371736344699827,0.18572393943649415,0.41280823166205993
2022-09-22,0.6864836043721674,0.7036543078154178,0.7116883116883117,0.7075471698113209,0.6968266456858117,0.6949685534591192,0.703141527395811,0.4148997134670491,0.9646401985111663,0.14169531071429559,0.1764078874328657,0.22248299006555944
2022-09-21,0.7304718741668887,0.72125900240064,0.729350649350649,0.7303459119496849,0.7046944662995016,0.7075471698113209,0.7193251533742333,0.4148997134670491,0.9646401985111663,0.09877608480596133,0.12398224725281182,0.20956652617773014
2022-09-20,0.7462010130631835,0.7247265937583358,0.7680519480519483,0.7209119496855343,0.7288224495148179,0.7303459119496849,0.7460334250052889,0.4148997134670491,0.9646401985111663,0.0830336804581412,0.10587496010554581,0.21376804105308456
2022-09-19,0.6542255398560388,0.7057882101893838,0.6989610389610386,0.666142557651991,0.7230527143981118,0.7209119496855343,0.7145123757139835,0.4148997134670491,0.9646401985111663,0.1299916031522826,0.1627284179229126,0.18925419352899064
2022-09-16,0.6990135963743005,0.7036543078154178,0.7028571428571424,0.7203878406708593,0.6706005769735119,0.666142557651991,0.6884387560820819,0.4148997134670491,0.9646401985111663,0.19142322800027722,0.2368612541283361,0.31673334097472894
2022-09-15,0.7174086910157289,0.7276607095225396,0.7423376623376621,0.7182914046121591,0.7178075006556517,0.7203878406708593,0.7354558916860587,0.4148997134670491,0.9646401985111663,0.1569525904298601,0.19839985006822505,0.3029750708864708
2022-09-14,0.5971740869101572,0.7081888503600964,0.6454545454545455,0.6462264150943393,0.7220036716496194,0.7182914046121591,0.7052570340596573,0.373065902578797,0.9646401985111663,0.31086956939864946,0.3877051835879939,0.4475628019369059
2022-09-13,0.65049320181285,0.6289677247265941,0.6688311688311686,0.6299790356394128,0.6422764227642279,0.6462264150943393,0.6520520414639308,0.20286532951289438,0.9646401985111663,0.2255241263342379,0.274796378690107,0.15952415401295406
2022-09-12,0.6233004532124764,0.6214990664177118,0.6558441558441559,0.6218553459119498,0.630999213217939,0.6299790356394128,0.640945631478739,0.18681948424068828,0.9646401985111663,0.10371256626321286,0.12470893499869612,0.12088186715621706
2022-09-09,0.595307917888563,0.6129634569218458,0.638961038961039,0.5762578616352196,0.615263571990559,0.6218553459119498,0.6300507721599327,0.16848137535816665,0.9646401985111663,0.2581115681994661,0.31179861888023963,0.3841473611818358
2022-09-08,0.5225273260463874,0.5558815684182448,0.5740259740259739,0.5144129979035639,0.5801206399160765,0.5762578616352196,0.5664797969113602,0.07679083094555939,0.9646401985111663,0.1481286140134636,0.17238314058296547,0.1467692868510999
2022-09-07,0.5139962676619567,0.5086689783942386,0.5535064935064931,0.5403563941299785,0.5111460792027276,0.5144129979035639,0.5278718002961709,0.07679083094555939,0.9646401985111663,0.0823638248295475,0.0917596490208481,0.08166835466347482
2022-09-06,0.5331911490269263,0.5366764470525478,0.566753246753247,0.5461215932914043,0.5384211906635192,0.5403563941299785,0.5552676115929764,0.07679083094555939,0.9646401985111663,0.0860461247358235,0.09779402523476527,0.08536816807562726
2022-09-05,0.5278592375366569,0.5265404107762071,0.5781818181818177,0.5345911949685536,0.5460267505900864,0.5461215932914043,0.5538925322614765,0.07679083094555939,0.9646401985111663,0.07152766503919371,0.08050346665228877,0.08081715330455909
2022-09-02,0.5278592375366569,0.510802880768205,0.551948051948052,0.5167714884696011,0.5263571990558615,0.5345911949685536,0.5337423312883436,0.07679083094555939,0.8933002481389578,0.10961292037802954,0.12417899037281716,0.11589303799965801
2022-09-01,0.4492135430551851,0.5270738863696987,0.505194805194805,0.5060272536687629,0.5224232887490166,0.5167714884696011,0.532155701290459,0.07679083094555939,0.8933002481389578,0.22488218568876966,0.2596225437399683,0.2910169131643082
2022-08-30,0.42761930151959504,0.4822619365164047,0.4828571428571431,0.42007337526205424,0.5053763440860215,0.5060272536687629,0.4967209646710389,0.07679083094555939,0.8933002481389578,0.19308717585848495,0.21844292775917248,0.19329035361497515
2022-08-29,0.3908291122367369,0.39957321952520664,0.43506493506493493,0.4669811320754711,0.42145292420666136,0.42007337526205424,0.4187645441083139,0.07679083094555939,0.8933002481389578,0.09927534887101049,0.1042153051334733,0.15076035017634715
2022-08-26,0.45747800586510223,0.4662576687116564,0.504935064935065,0.4491614255765195,0.47023341201153945,0.4669811320754711,0.47984979902686664,0.07679083094555939,0.8173076923076921,0.15878827348220598,0.17705224760204405,0.12304463263990802
2022-08-25,0.4476139696081045,0.4598559615897573,0.48571428571428577,0.44339622641509413,0.44846577498033025,0.4491614255765195,0.47313306536915567,0.07679083094555939,0.8173076923076921,0.2041447321351169,0.22865643801415805,0.19553767552504847
2022-08-24,0.43188483071181016,0.43158175513470276,0.4535064935064934,0.45702306079664545,0.4497770784159454,0.44339622641509413,0.44140046541146605,0.07679083094555939,0.8173076923076921,0.14275602808985466,0.15524320118714718,0.1501646971282759
2022-08-23,0.37456678219141537,0.4369165110696187,0.4324675324675322,0.4014675052410901,0.46341463414634143,0.45702306079664545,0.43902052041463957,0.07679083094555939,0.8173076923076921,0.08500814135024619,0.08936418965748102,0.1261337607504101
2022-08-22,0.43188483071181016,0.4150440117364629,0.4415584415584415,0.44889937106918243,0.40099659061106774,0.4014675052410901,0.41596149777871805,0.07679083094555939,0.8173076923076921,0.10370457817679397,0.1090212635205674,0.19248988611188883
2022-08-19,0.5011996800853105,0.4883969058415576,0.48571428571428577,0.5117924528301887,0.4479412536060843,0.44889937106918243,0.46932515337423286,0.07679083094555939,0.8173076923076921,0.1281413301460002,0.14083893096311043,0.15641059849038597
2022-08-18,0.47374033591042375,0.49453187516671093,0.5257142857142858,0.48977987421383595,0.5106215578284816,0.5117924528301887,0.513697905648403,0.07679083094555939,0.8173076923076921,0.09221122933305735,0.10240362450199827,0.10766100013341125
2022-08-17,0.48440415889096267,0.47185916244331816,0.5161038961038962,0.4782494758909852,0.4885916601101492,0.48977987421383595,0.48894647768140453,0.07679083094555939,0.8173076923076921,0.14489657533407485,0.16180862526330705,0.18021417203286805
2022-08-16,0.5081311650226605,0.4894638570285412,0.5194805194805192,0.5031446540880502,0.4822974036191976,0.4782494758909852,0.4934419293420773,0.07679083094555939,0.8173076923076921,0.12179842564693495,0.1354065907473987,0.1551328569361637
2022-08-12,0.4676086376966144,0.4785276073619631,0.52025974025974,0.47196016771488436,0.5053763440860215,0.5031446540880502,0.5041252379944998,0.07679083094555939,0.8173076923076921,0.14662638591783195,0.16514111896930547,0.18205750212800342
2022-08-11,0.4372167422020792,0.4475860229394506,0.47896103896103925,0.41928721174004213,0.4712824547600314,0.47196016771488436,0.46181510471758,0.07679083094555939,0.8173076923076921,0.17622533043689825,0.19537726570070743,0.2430302016764721
2022-08-10,0.4454812050119963,0.43424913310216073,0.4592207792207792,0.4491614255765195,0.4156831890899553,0.41928721174004213,0.4337846414216209,0.07679083094555939,0.8173076923076921,0.22893554173945835,0.2524144429032621,0.34659491270958254
2022-08-08,0.45854438816315657,0.4369165110696187,0.4615584415584415,0.5049790356394124,0.4482035142932075,0.4491614255765195,0.4419822297440237,0.07679083094555939,0.8173076923076921,0.5003254235509547,0.5623890622159585,0.6641550276311612
2022-08-05,0.520127965875766,0.5377433982395305,0.54025974025974,0.516509433962264,0.5124573826383427,0.5049790356394124,0.5439496509414004,0.07679083094555939,0.8173076923076921,0.3018261025469641,0.351899942481101,0.2676060572465797
2022-08-04,0.5633164489469475,0.5436116297679381,0.5153246753246754,0.5563417190775679,0.5121951219512195,0.516509433962264,0.5209964036386716,0.07679083094555939,0.8173076923076921,0.2491767982373811,0.286735912363558,0.2605653254764755
2022-08-03,0.5539856038389761,0.5564150440117364,0.5696103896103892,0.5628930817610063,0.5552058746393915,0.5563417190775679,0.5690712925745713,0.07679083094555939,0.8173076923076921,0.3564325746678581,0.4207704725777187,0.3581396834583203
2022-08-02,0.5006664889362833,0.5484129101093624,0.5511688311688312,0.5191299790356392,0.5525832677681617,0.5628930817610063,0.5655807065792255,0.07679083094555939,0.8173076923076921,0.2279110566604327,0.267235676397919,0.3152733333458602
2022-08-01,0.4854705411890161,0.49559882635369457,0.5267532467532465,0.49082809224318646,0.5177025963808028,0.5191299790356392,0.5176115929765177,0.07679083094555939,0.8173076923076921,0.07976937753382406,0.0881006338466338,0.11585733639740771
2022-07-29,0.5174620101306315,0.5062683382235265,0.5285714285714285,0.5123165618448637,0.4878048780487805,0.49082809224318646,0.5044425639940768,0.07679083094555939,0.8173076923076921,0.14258982044358554,0.1604662598618224,0.1525003335281263
2022-07-28,0.5075979738736338,0.5089357161909844,0.5431168831168827,0.4900419287211739,0.5114083398898503,0.5123165618448637,0.5186693463084406,0.07679083094555939,0.8173076923076921,0.1467428629610159,0.16654652745385257,0.28575938247502297
2022-07-27,0.4121567581978134,0.46865830888236903,0.453246753246753,0.4166666666666665,0.4914765276685027,0.4900419287211739,0.4639306113814259,0.07679083094555939,0.8173076923076921,0.1977004777066284,0.22023654702606502,0.5070623406346242
2022-07-26,0.42495334577446053,0.41984529207788723,0.45766233766233766,0.4355345911949682,0.4146341463414638,0.4166666666666665,0.43367886608842854,0.07679083094555939,0.8173076923076921,0.0895946371903852,0.09423908054338384,0.19766661843818645
2022-07-25,0.4020261263663021,0.410242731395039,0.43714285714285683,0.41404612159329135,0.4280094413847366,0.4355345911949682,0.4228897821028137,0.07679083094555939,0.8173076923076921,0.11328376665063332,0.12033551963573264,0.16987573963385189
2022-07-22,0.4022927219408161,0.4166444385169381,0.44779220779220763,0.4053983228511524,0.4051927616050355,0.41404612159329135,0.4325682250899092,0.07679083094555939,0.8173076923076921,0.19072750206143751,0.20891569812644104,0.3412960433229548
2022-07-21,0.3828312450013329,0.3803680981595092,0.42467532467532454,0.38731656184486374,0.40099659061106774,0.4053983228511524,0.4074465834567378,0.07679083094555939,0.8173076923076921,0.17540569385601618,0.18903008217560482,0.24983417545270575
2022-07-20,0.33591042388696346,0.3654307815417446,0.3916883116883114,0.3314989517819704,0.38158929976396516,0.38731656184486374,0.3862915168182779,0.07679083094555939,0.8173076923076921,0.2701056539658346,0.2925483226811856,0.3596128443090707
2022-07-19,0.26659557451346316,0.301146972526007,0.32727272727272716,0.291404612159329,0.33175976921059513,0.3314989517819704,0.3180135392426484,0.07679083094555939,0.8173076923076921,0.13917842236610134,0.1407562604860169,0.1270789136941951
2022-07-18,0.2482004798720343,0.2635369431848491,0.2966233766233768,0.23270440251572344,0.2882244951481776,0.291404612159329,0.2797228686270361,0.07679083094555939,0.8173076923076921,0.10817222307388048,0.10431219232370642,0.21641935477809576
2022-07-15,0.2375366568914954,0.22566017604694588,0.25818181818181785,0.23401467505241103,0.23105166535536314,0.23270440251572344,0.23196530569071294,0.07679083094555939,0.8173076923076921,0.05637643106958069,0.04644629625839605,0.10713111319474848
2022-07-14,0.2591308984270859,0.24966657775406764,0.26909090909090905,0.27148846960167683,0.23944400734329951,0.23401467505241103,0.2516924053310765,0.07679083094555939,0.8173076923076921,0.09865659273666695,0.092225218508062,0.16623793426771316
2022-07-13,0.2652625966408957,0.26860496132301925,0.3093506493506495,0.2633647798742138,0.2703907684238134,0.27148846960167683,0.2846943092870742,0.07679083094555939,0.8173076923076921,0.07826571123608221,0.07257355715006875,0.125280680359797
2022-07-12,0.25059984004265523,0.26273672979461216,0.30181818181818176,0.28039832285115285,0.25570416994492495,0.2633647798742138,0.2867569282843241,0.07679083094555939,0.8173076923076921,0.06363424004352174,0.05698208392521825,0.0849698133557815
2022-07-11,0.25059984004265523,0.26246999199786636,0.3116883116883118,0.28223270440251547,0.28009441384736444,0.28039832285115285,0.2872329172836894,0.07679083094555939,0.8173076923076921,0.06953147516581042,0.06334248823127958,0.059584095124100664
2022-07-08,0.2719274860037322,0.2550013336889836,0.3124675324675321,0.2727987421383644,0.2821924993443483,0.28223270440251547,0.28030463295959374,0.07679083094555939,0.8173076923076921,0.09296618147445625,0.08806405375509674,0.18643000888781996
2022-07-07,0.24526792855238577,0.24619898639637228,0.2940259740259741,0.23715932914046078,0.27406241804353515,0.2727987421383644,0.26882800930822937,0.07679083094555939,0.8173076923076921,0.13525627193442324,0.13242137032969284,0.20793176860100454
2022-07-06,0.19808051186350273,0.20752200586823166,0.25402597402597404,0.19627882599580682,0.2407553107789142,0.23715932914046078,0.23133065369155892,0.07679083094555939,0.8173076923076921,0.1449948929096515,0.13955208852412135,0.21843367675769326
2022-07-05,0.19808051186350273,0.20218724993331572,0.23896103896103904,0.2030922431865827,0.19879360083923414,0.19627882599580682,0.2197482547070022,0.07679083094555939,0.8173076923076921,0.14401391777639122,0.13751660831007503,0.15141237417533998
2022-07-04,0.15382564649426822,0.17097892771405698,0.21740259740259749,0.16850104821802914,0.20613690007867813,0.2030922431865827,0.19108313941188904,0.07679083094555939,0.8173076923076921,0.09520366007535176,0.08455798028271941,0.09796895463829579
2022-07-01,0.13516395627832578,0.14243798346225667,0.18467532467532477,0.16352201257861587,0.17755048518227134,0.16850104821802914,0.1619949227840065,0.07679083094555939,0.8173076923076921,0.0990008082176027,0.08651553194407674,0.10079689734286128
2022-06-30,0.11197014129565419,0.14510536142971464,0.17454545454545478,0.12788259958071269,0.1623393653291374,0.16352201257861587,0.16463930611381405,0.07679083094555939,0.8173076923076921,0.22931981894664244,0.22004574283040815,0.23117351166596833
2022-06-29,0.11730205278592365,0.10989597225926895,0.17142857142857126,0.15487421383647781,0.1274586939417781,0.12788259958071269,0.13808969748254718,0.07679083094555939,0.8173076923076921,0.14050733844359464,0.12691146483256543,0.08350604766351803
2022-06-28,0.11143695014662747,0.12616697786076303,0.17142857142857126,0.13888888888888884,0.157880933648046,0.15487421383647781,0.14988364713348812,0.07679083094555939,0.8173076923076921,0.16581300707562519,0.15365055709270747,0.19872451328381463
2022-06-27,0.11703545721141007,0.12136569751933868,0.17168831168831167,0.10246331236897266,0.14109624967217416,0.13888888888888884,0.1414216204781047,0.07679083094555939,0.8173076923076921,0.10079734791372237,0.0869430488149171,0.07580013867253928
2022-06-24,0.09490802452679281,0.09735929581221647,0.14649350649350623,0.08752620545073331,0.1043797534749542,0.10246331236897266,0.11386714618151039,0.07679083094555939,0.8126550868486353,0.12374254567283714,0.10804980575537684,0.12027118185456671
2022-06-23,0.058651026392961825,0.07655374766604428,0.1090909090909089,0.0678721174004191,0.08707054812483594,0.08752620545073331,0.09091389887878121,0.07679083094555939,0.8126550868486353,0.14794019220930077,0.13028099857263267,0.17791611626696535
2022-06-22,0.05731804852039435,0.048546279007735116,0.10207792207792199,0.08411949685534559,0.06504065040650397,0.0678721174004191,0.07018193357309066,0.07679083094555939,0.8126550868486353,0.1277813464250619,0.10861886186666866,0.09127396470051054
2022-06-21,0.007997867235403966,0.06855161376367036,0.06545454545454543,0.0,0.08575924468922125,0.08411949685534559,0.07044637190607128,0.07679083094555939,0.8126550868486353,0.17518039862907803,0.15528456104479854,0.21740208835582853
2022-06-20,0.01866169021594244,0.007201920512136528,0.029610389610389642,0.03301886792452802,0.0,0.0,0.012745927649671973,0.07679083094555939,0.8126550868486353,0.1503435665572126,0.12570189139837842,0.20596066435044696
2022-06-17,0.010663822980538473,0.02907441984529191,0.06363636363636349,0.036163522012578664,0.041174927878310896,0.03301886792452802,0.04553628093928497,0.07679083094555939,0.8126550868486353,0.1842628875428357,0.16165214452472473,0.1963738446303851
2022-06-16,0.09144228205811755,0.08348893038143501,0.0787012987012985,0.08726415094339623,0.03409388932599011,0.036163522012578664,0.07404273323460941,0.07679083094555939,0.8126550868486353,0.12283004975330243,0.10404349298985882,0.14401086831933768
2022-06-15,0.05838443081844824,0.07121899173112833,0.12259740259740282,0.07023060796645719,0.08182533438237627,0.08726415094339623,0.09604400253860801,0.07679083094555939,0.8126550868486353,0.10793206064922557,0.090934618198593,0.10572559748510398
2022-06-14,0.03732338043188488,0.03814350493464902,0.09532467532467548,0.05843815513626849,0.07002360346184089,0.07023060796645719,0.06362386291516842,0.07679083094555939,0.8126550868486353,0.1327137558642908,0.11293436750121721,0.13818399102574463
